model,group,N,feats_A_variant,feats_B_type,horizon,cknna_k10,mutual_knn_k10
Qwen-OFT-Bridge-RT-1,L,6000,imgtext,proprio_seq_dtw,3,0.023206,0.020583
Qwen-OFT-Bridge-RT-1,L,6000,imgtext,proprio_seq_dtw,7,0.024196,0.02145
Qwen-OFT-Bridge-RT-1,L,6000,imgtext,proprio_seq_dtw,15,0.027597,0.0235
Qwen-OFT-Bridge-RT-1,L,6000,imgtext,proprio_seq_dtw,25,0.029595,0.0251
Qwen-OFT-Bridge-RT-1,L,6000,imgtext,proprio_seq_dtw,40,0.035877,0.028933
Qwen-OFT-Bridge-RT-1,L,6000,imgtext,proprio_seq_dtw,75,0.048638,0.036967
Qwen-OFT-Bridge-RT-1,L,6000,imgtext,proprio_seq_dtw,110,0.060895,0.043517
Qwen-OFT-Bridge-RT-1,L,6000,imgtext,proprio_seq_dtw,150,0.070017,0.049133
Qwen-OFT-Bridge-RT-1,L,6000,imgtext,proprio_seq_dtw,220,0.08183,0.0564
Qwen3VL-GR00T-Bridge-RT-1,L,6000,vit_raw,proprio_seq_dtw,1,0.025031,0.022967
Qwen3VL-GR00T-Bridge-RT-1,L,6000,vit_raw,proprio_seq_dtw,3,0.024673,0.023283
Qwen3VL-GR00T-Bridge-RT-1,L,6000,vit_raw,proprio_seq_dtw,7,0.026381,0.02425
Qwen3VL-GR00T-Bridge-RT-1,L,6000,vit_raw,proprio_seq_dtw,15,0.029949,0.026717
Qwen3VL-GR00T-Bridge-RT-1,L,6000,vit_raw,proprio_seq_dtw,25,0.032291,0.028617
Qwen3VL-GR00T-Bridge-RT-1,L,6000,vit_raw,proprio_seq_dtw,40,0.039136,0.03355
Qwen3VL-GR00T-Bridge-RT-1,L,6000,vit_raw,proprio_seq_dtw,75,0.051939,0.042817
Qwen3VL-GR00T-Bridge-RT-1,L,6000,vit_raw,proprio_seq_dtw,110,0.066635,0.050867
Qwen3VL-GR00T-Bridge-RT-1,L,6000,vit_raw,proprio_seq_dtw,150,0.078801,0.057983
Qwen3VL-GR00T-Bridge-RT-1,L,6000,vit_raw,proprio_seq_dtw,220,0.093002,0.066967
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm,proprio_seq_dtw,1,0.025206,0.0229
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm,proprio_seq_dtw,3,0.024901,0.02325
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm,proprio_seq_dtw,7,0.026567,0.024167
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm,proprio_seq_dtw,15,0.030337,0.026717
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm,proprio_seq_dtw,25,0.032797,0.028433
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm,proprio_seq_dtw,40,0.039534,0.03325
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm,proprio_seq_dtw,75,0.052074,0.042433
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm,proprio_seq_dtw,110,0.066743,0.05035
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm,proprio_seq_dtw,150,0.078922,0.0576
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm,proprio_seq_dtw,220,0.092709,0.066017
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_txt,proprio_seq_dtw,1,0.007389,0.008417
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_txt,proprio_seq_dtw,3,0.007616,0.008617
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_txt,proprio_seq_dtw,7,0.008545,0.009217
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_txt,proprio_seq_dtw,15,0.010063,0.01045
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_txt,proprio_seq_dtw,25,0.011043,0.011383
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_txt,proprio_seq_dtw,40,0.013646,0.01345
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_txt,proprio_seq_dtw,75,0.01926,0.0167
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_txt,proprio_seq_dtw,110,0.024609,0.0209
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_txt,proprio_seq_dtw,150,0.02947,0.02385
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_txt,proprio_seq_dtw,220,0.034808,0.027283
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_vt,proprio_seq_dtw,1,0.025204,0.022883
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_vt,proprio_seq_dtw,3,0.0249,0.023233
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_vt,proprio_seq_dtw,7,0.026565,0.02415
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_vt,proprio_seq_dtw,15,0.030336,0.0267
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_vt,proprio_seq_dtw,25,0.032795,0.028417
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_vt,proprio_seq_dtw,40,0.039532,0.033233
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_vt,proprio_seq_dtw,75,0.052136,0.042417
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_vt,proprio_seq_dtw,110,0.066806,0.050367
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_vt,proprio_seq_dtw,150,0.079053,0.057617
Qwen3VL-GR00T-Bridge-RT-1,L,6000,pre_llm_vt,proprio_seq_dtw,220,0.092913,0.06605
Qwen3VL-GR00T-Bridge-RT-1,L,6000,img,proprio_seq_dtw,1,0.02617,0.0234
Qwen3VL-GR00T-Bridge-RT-1,L,6000,img,proprio_seq_dtw,3,0.025886,0.023617
Qwen3VL-GR00T-Bridge-RT-1,L,6000,img,proprio_seq_dtw,7,0.027396,0.0246
Qwen3VL-GR00T-Bridge-RT-1,L,6000,img,proprio_seq_dtw,15,0.031496,0.026833
Qwen3VL-GR00T-Bridge-RT-1,L,6000,img,proprio_seq_dtw,25,0.034099,0.02885
Qwen3VL-GR00T-Bridge-RT-1,L,6000,img,proprio_seq_dtw,40,0.040865,0.033867
Qwen3VL-GR00T-Bridge-RT-1,L,6000,img,proprio_seq_dtw,75,0.054069,0.04265
Qwen3VL-GR00T-Bridge-RT-1,L,6000,img,proprio_seq_dtw,110,0.067317,0.05015
Qwen3VL-GR00T-Bridge-RT-1,L,6000,img,proprio_seq_dtw,150,0.079939,0.056583
Qwen3VL-GR00T-Bridge-RT-1,L,6000,img,proprio_seq_dtw,220,0.091773,0.064783
Qwen3VL-GR00T-Bridge-RT-1,L,6000,txt,proprio_seq_dtw,1,0.014547,0.01355
